id,prob
100001,0.5119232251945592
100002,0.9644701766394265
100003,0.9884296248906904
100004,0.15309747024726025
100005,0.9959668021188776
100006,0.07035540345097649
100007,0.8334968700420247
100008,0.9994427953631272
100009,0.9884100086992821
100010,0.9973687085990284
100011,0.04436951980567425
100012,0.8135050489631901
100013,0.20017492347657756
100014,0.7621953900289913
100015,0.8749087627929999
100016,0.9870298316356778
100017,0.1038396528777694
100018,0.7973728888715641
100019,0.14379163212146295
100020,0.8969705751239982
100021,0.24052545046234994
100022,0.9958586262391794
100023,0.8044642762030153
100024,0.9887924654305685
100025,0.23822235315245346
100026,0.8990830425080532
100027,0.9778327035791392
100028,0.9728980470921218
100029,0.6295953171710648
100030,0.5543676998103185
100031,0.8979686365171818
100032,0.7774722311265284
100033,0.8452925678646822
100034,0.9955087162457563
100035,0.7981918484504097
100036,0.9994406767795021
100037,0.9760251864579951
100038,0.2728223982841117
100039,0.9128074128425203
100040,0.2189697581822914
100041,0.8647725171267479
100042,0.9818107983770948
100043,0.9827383877933251
100044,0.38284929591969485
100045,0.28944395061545686
100046,0.7642530271010732
100047,0.8803722341942957
100048,0.357385690871914
100049,0.9008994253306565
100050,0.23033243063164194
100051,0.9995884842863676
100052,0.052665310699944914
100053,0.47767986778868565
100054,0.7287513407734695
100055,0.9919924388961596
100056,0.9929710981496414
100057,0.6585469731807592
100058,0.7113542517402152
100059,0.278988037713829
100060,0.9993964615822445
100061,0.527584783474138
100062,0.4662990055808923
100063,0.9951730104761779
100064,0.9884750290963957
100065,0.9913897236382122
100066,0.7002834385727705
100067,0.07141448412177957
100068,0.8716430913053931
100069,0.9983291323837972
100070,0.635448551472569
100071,0.8628961223365527
100072,0.07174625622296689
100073,0.9559956254922275
100074,0.9644561137349243
100075,0.9942752126675336
100076,0.9620801119295801
100077,0.9616624937261347
100078,0.8231588572989423
100079,0.9983467724385049
100080,0.973361885337875
100081,0.2527580065968868
100082,0.7411077365303662
100083,0.9994658614033738
100084,0.03128808309948585
100085,0.5922086024243436
100086,0.009022778068676792
100087,0.023835168399555965
100088,0.9399245700272117
100089,0.2041451139576828
100090,0.9974731405434545
100091,0.37790395291440615
100092,0.6392092780100828
100093,0.19657034966714848
100094,0.9932245719031086
100095,0.9674854176879827
100096,0.9644781876874575
100097,0.47456279447703437
100098,0.9963481649645939
100099,0.4014828472462757
100100,0.4240684642724215
100101,0.527322019759691
100102,0.9933311691344202
100103,0.8145300863991111
100104,0.7686514016676546
100105,0.9211764291002379
100106,0.02681771172343442
100107,0.891355331013107
100108,0.9872786257759246
100109,0.660521372236254
100110,0.015358441466095494
100111,0.9411985919641281
100112,0.9732235828749864
100113,0.7773107184088991
100114,0.877114875454447
100115,0.12154981383064033
100116,0.7448453217147362
100117,0.9789931921046239
100118,0.28128998705081293
100119,0.3390689479114149
100120,0.9984462333670773
100121,0.9967709942779542
100122,0.9982090553095571
100123,0.9904028692205173
100124,0.540330296478905
100125,0.8906818206485404
100126,0.9987820329369399
100127,0.873082470694164
100128,0.9991687982281491
100129,0.9667358373069996
100130,0.12550512374532524
100131,0.823830673460041
100132,0.9914051119449695
100133,0.9346067985150149
100134,0.9897139064121678
100135,0.8536685212429225
100136,0.9781819667908072
100137,0.9049160659058836
100138,0.1357728961006711
100139,0.9688290352825769
100140,0.9996423577382699
100141,0.9944620023735526
100142,0.7475310899501874
100143,0.8162118398074829
100144,0.935864462650978
100145,0.7969542455484852
100146,0.9989957652840247
100147,0.763569344769848
100148,0.9856255528826332
100149,0.9660492857590072
100150,0.928238509093545
100151,0.9991152596956955
100152,0.5753379025788945
100153,0.9946554835482849
100154,0.9663662815570673
100155,0.057211654766261735
100156,0.18953878686628273
100157,0.08553422097285264
100158,0.9772109618394113
100159,0.16043785612554065
100160,0.30188290092757436
