id,prob
100001,0.665331658236807
100002,0.9873791524132309
100003,0.9935866663542565
100004,0.3702106869411859
100005,0.9972999525862232
100006,0.1714202985435048
100007,0.9306566708826572
100008,0.9995845033190449
100009,0.9913399583420205
100010,0.9988799385487442
100011,0.11010426373458464
100012,0.917658378946454
100013,0.4598386321523662
100014,0.7326018172824681
100015,0.9621997311021356
100016,0.988784712704187
100017,0.15465267590439385
100018,0.9324353040123938
100019,0.5091739328380576
100020,0.9409715553670321
100021,0.3802935582794167
100022,0.998219133745774
100023,0.940328996274158
100024,0.9952513848644917
100025,0.32590641015509314
100026,0.9324640101492756
100027,0.9936703434078208
100028,0.9849890824959127
100029,0.8710839837381001
100030,0.8092720457299057
100031,0.9327287980443457
100032,0.8820691315086809
100033,0.9385443833457279
100034,0.9957837725365878
100035,0.9128450185681094
100036,0.9998034136170375
100037,0.9857926170445017
100038,0.42266801302891943
100039,0.9834336222276244
100040,0.4772090072419917
100041,0.930797854578542
100042,0.9943870609116431
100043,0.9915205233187057
100044,0.6242508560439705
100045,0.4378816851493479
100046,0.8776533605882405
100047,0.9010818535707419
100048,0.43242836090989567
100049,0.9741316216668433
100050,0.40584974284106545
100051,0.9998955222648245
100052,0.16161320485631347
100053,0.6413441139735493
100054,0.8255140124178714
100055,0.994958060085986
100056,0.9965000701764293
100057,0.8998578446021812
100058,0.7745680242843768
100059,0.32728864607158614
100060,0.9996659382948095
100061,0.7936103494957727
100062,0.7558401489256757
100063,0.9982556672377345
100064,0.9954534212499005
100065,0.9979169646240201
100066,0.8052033993322277
100067,0.15094836755162103
100068,0.9375134054946849
100069,0.9995110240565047
100070,0.7766661685272234
100071,0.9697865690928417
100072,0.14371437501513812
100073,0.9873614673207844
100074,0.9921952585230064
100075,0.998253798331646
100076,0.9769252903037416
100077,0.9848169637591642
100078,0.9331078700814556
100079,0.9992112800332763
100080,0.989667407757902
100081,0.5309203910205672
100082,0.8723344791171894
100083,0.9998542217547332
100084,0.06829536950982222
100085,0.7624764266670364
100086,0.025101182848319407
100087,0.08859107956164101
100088,0.9647465828284832
100089,0.4157195444739253
100090,0.9985264991195445
100091,0.7103706266555448
100092,0.7994688592409864
100093,0.46891190763244583
100094,0.9962788092059147
100095,0.9821576541431334
100096,0.9822356483748286
100097,0.7525692657627981
100098,0.9973940330395598
100099,0.5299241685041305
100100,0.6260173927232809
100101,0.789800252466541
100102,0.9951122147355743
100103,0.9433510432881329
100104,0.8679525959594839
100105,0.9720560655630902
100106,0.08350438762601956
100107,0.9477974844326037
100108,0.9954436291956804
100109,0.8648982126562378
100110,0.07157737654383743
100111,0.944718249748152
100112,0.985875298009097
100113,0.9005228180499639
100114,0.9725260054520466
100115,0.3697431260298734
100116,0.9096923267184472
100117,0.9917804320139294
100118,0.3772710347421531
100119,0.7224061270672113
100120,0.9988079793859758
100121,0.998734846414753
100122,0.9993959354216179
100123,0.9931821156341325
100124,0.5477726611258221
100125,0.9752975964550165
100126,0.9997051442561636
100127,0.9532883461867094
100128,0.9997465226577181
100129,0.9918312080271726
100130,0.2480656385959281
100131,0.949160294595944
100132,0.9950759617863273
100133,0.9634414947075635
100134,0.997315339827723
100135,0.9425044856266421
100136,0.9906584488556216
100137,0.9655720376531302
100138,0.398906871268442
100139,0.9883501645625218
100140,0.9998985466077381
100141,0.9976322305536248
100142,0.8499636424688998
100143,0.8999289741398345
100144,0.9408577515000073
100145,0.8481094088989569
100146,0.999802363770294
100147,0.937105324349919
100148,0.9948188167215292
100149,0.9842908363362127
100150,0.9621931146553591
100151,0.9997859287756313
100152,0.6347829150801764
100153,0.9952153740522593
100154,0.9894870628676734
100155,0.1525885466492444
100156,0.24357154248514706
100157,0.14896101436821313
100158,0.985110726911075
100159,0.42177567085446416
100160,0.4361785661011044
100161,0.9810418168164357
100162,0.8650356198971099
100163,0.5362716590986015
100164,0.9998344513244906
100165,0.9689250948107132
100166,0.9968218844292283
100167,0.5787673785177061
100168,0.9464592772046391
100169,0.9985796122013547
100170,0.9838801302731092
100171,0.6647355202631052
100172,0.9399231453406133
100173,0.709293808096426
