id,prob
100001,0.6682941429822312
100002,0.9932103394804418
100003,0.9974962787543488
100004,0.408237750024028
100005,0.9992816709000804
100006,0.328205078848136
100007,0.9530203970558213
100008,0.9999103515262208
100009,0.9950370339886395
100010,0.9995724302006953
100011,0.06658005562142207
100012,0.915844742531213
100013,0.42729250247281225
100014,0.7953540583715071
100015,0.9917328346666167
100016,0.9970840725200477
100017,0.3028412481965926
100018,0.8862279563563157
100019,0.39201815176946153
100020,0.9868603432095907
100021,0.6337550240172931
100022,0.9997438058912899
100023,0.9738170327086252
100024,0.9977728916923517
100025,0.16708003375088362
100026,0.952878385107962
100027,0.9990060013018887
100028,0.9972398135165083
100029,0.9551325085102974
100030,0.8346986673814613
100031,0.9703802452181487
100032,0.8355799398674252
100033,0.9848733044585356
100034,0.9990860075554111
100035,0.9335649464757062
100036,0.9999318910427052
100037,0.9960207197935357
100038,0.4930682800513012
100039,0.9809188018174555
100040,0.6256333912179693
100041,0.9285612251108145
100042,0.9957843136471726
100043,0.9973448554966987
100044,0.7187247717842509
100045,0.263308020051836
100046,0.9204983369858273
100047,0.9282849417685655
100048,0.56450597252587
100049,0.9912760021067899
100050,0.32799379296107034
100051,0.9999673851283292
100052,0.11062886384933635
100053,0.6927490058744242
100054,0.9391531376185059
100055,0.999640657171787
100056,0.9992727629773288
100057,0.9541136221458932
100058,0.726025754895283
100059,0.26354906009863177
100060,0.9999563360793776
100061,0.8770164076903074
100062,0.7504135599250881
100063,0.9990906036012341
100064,0.9973283094226496
100065,0.9990934526132319
100066,0.7891100529938344
100067,0.16088361957892203
100068,0.9569973820915977
100069,0.999891158147862
100070,0.8040028860383827
100071,0.9628438809802711
100072,0.2873753604941121
100073,0.9855208290124976
100074,0.993990333810824
100075,0.9988720670717366
100076,0.9908718907882095
100077,0.9844317765193807
100078,0.9049993425819916
100079,0.9999194842975176
100080,0.9940737129856219
100081,0.39797736804135314
100082,0.8297046055936343
100083,0.999976104996364
100084,0.043285022738959185
100085,0.7265219124976716
100086,0.01585579583218817
100087,0.22443645078453656
100088,0.9877571540795392
100089,0.35205423881928166
100090,0.9985070724022347
100091,0.6337623441768031
100092,0.8580492154965208
100093,0.42148352481018353
100094,0.9991480559688332
100095,0.9872071819445359
100096,0.9908688245878153
100097,0.7329082765733329
100098,0.9992543146253445
100099,0.6201092137032952
100100,0.8156766176087014
100101,0.7893875874713496
100102,0.9990242329927519
100103,0.9756114158252249
100104,0.9314697548385342
100105,0.9702333319478592
100106,0.11254442402401699
100107,0.9701176799903336
100108,0.9959803928069649
100109,0.830773671988867
100110,0.07287308934419343
100111,0.9661029014548883
100112,0.9981915443870345
100113,0.901128014892458
100114,0.9682278188465425
100115,0.534893219081194
100116,0.9649044378132728
100117,0.9990860847632633
100118,0.6393262078920701
100119,0.8094831657623768
100120,0.9997627651662745
100121,0.9995244758833619
100122,0.9999365392831671
100123,0.999161437568646
100124,0.8739488386928074
