id,prob
100001,0.6811589110705738
100002,0.7143860767947369
100003,0.723979341389165
100004,0.6459073195827768
100005,0.7252068673194491
100006,0.6424120977329653
100007,0.7108647629250616
100008,0.721462636054428
100009,0.7106965696254914
100010,0.7253117438868218
100011,0.6522296544993466
100012,0.6971056507226765
100013,0.6617438271939025
100014,0.6686139277770807
100015,0.712340619951655
100016,0.7251967511762331
100017,0.6452087672097884
100018,0.7160929956739168
100019,0.7128588282555057
100020,0.7116752245268058
100021,0.7128588282555057
100022,0.721462636054428
100023,0.7097282276347577
100024,0.7252924035823101
100025,0.6750007789836376
100026,0.7153687116535387
100027,0.7232701013271776
100028,0.7242120111458574
100029,0.6961094349280189
100030,0.6597246567262313
100031,0.7214347140734969
100032,0.695938630446043
100033,0.7135020819419707
100034,0.7251018050860548
100035,0.6640026722580142
100036,0.7254825909642971
100037,0.7075462495111847
100038,0.6608198143463503
100039,0.7252506122236321
100040,0.6543261296354056
100041,0.7142770522658477
100042,0.7241656997511583
100043,0.7174673323212668
100044,0.6891799382505894
100045,0.6675427088878766
100046,0.6766010249802713
100047,0.7092178023975879
100048,0.6945988902279211
100049,0.7248094525015982
100050,0.678097736775195
100051,0.7257353847322255
100052,0.6400130676157225
100053,0.661696928047138
100054,0.6682240913727208
100055,0.7242317800477003
100056,0.7201731449727274
100057,0.6742477616054706
100058,0.6817275274500965
100059,0.660239924952765
100060,0.725408733960738
100061,0.7091630606406972
100062,0.6873855557450745
100063,0.7239305910235317
100064,0.7256786961089015
100065,0.7257620888106721
100066,0.6412195868233083
100067,0.642233478489777
100068,0.7251112754518039
100069,0.7235779570746067
100070,0.6910514749276919
100071,0.6790855987965928
100072,0.6955531385225223
100073,0.7257620888106721
100074,0.7176362435931545
100075,0.7168558449349159
100076,0.7129727012013811
100077,0.723545298233438
100078,0.714094334775704
100079,0.7257620888106721
100080,0.7254119750173222
100081,0.6793863454486179
100082,0.7002092215928883
100083,0.7254671316110847
100084,0.6395723690454385
100085,0.6792680586656531
100086,0.6448067619915043
100087,0.6457456356803699
100088,0.7133190239605857
100089,0.640494899136089
100090,0.7158793048984887
100091,0.6961957947529879
100092,0.6706189672670808
100093,0.6666472145591993
100094,0.7218011313368381
100095,0.7208375596406783
100096,0.7252448691293357
100097,0.6755804594540015
100098,0.7179366249841845
100099,0.6971508090562626
100100,0.6734746346950704
100101,0.7046048458590429
100102,0.7247009912037857
100103,0.7214347140734969
100104,0.7143997229860436
100105,0.7001994667122774
100106,0.6391075441289413
100107,0.7175175481021983
100108,0.7224726893192921
100109,0.7211622346813422
100110,0.6423764601263736
100111,0.7121549994708903
100112,0.7143202560233658
100113,0.7047359969334787
100114,0.6806883716558606
100115,0.6428257763334537
100116,0.7070523049218126
100117,0.7249784682742142
100118,0.6985099248088397
100119,0.7252068673194491
100120,0.7257620888106721
100121,0.7197508113069433
100122,0.7255436635199226
100123,0.7164735726515169
100124,0.6529966648180384
100125,0.7251613787074084
100126,0.7257620888106721
100127,0.6753207618624032
100128,0.7252448691293357
100129,0.7171899516003657
100130,0.6511838769489818
100131,0.7257620888106721
